id_transacao,conta_origem,conta_destino,valor,aprovacao_IA,flag_controle_manual,descricao,data_hora
TX00003801,ACC000494,ACC001661,3560.24,SIM,SIM,TED - aluguéis,2025-04-21 02:10:09.742885
TX00004588,ACC000897,ACC002383,3656.53,SIM,NAO,Pagamento Manual,2025-04-21 02:19:38.188248
TX00005696,ACC001725,ACC000906,1459.2,SIM,NAO,Transferência PIX,2025-04-21 02:58:00.837599
TX00005526,ACC000479,ACC000548,5121.53,SIM,SIM,Compra Cripto,2025-04-21 03:32:05.049227
TX00001047,ACC000055,ACC000172,5762.34,SIM,SIM,Tarifa Bancária,2025-04-21 04:38:11.663790
TX00005324,ACC001017,ACC002296,5032.2,SIM,SIM,Compra Cripto,2025-04-21 05:06:46.029740
TX00001880,ACC000720,ACC000262,10753.4,SIM,NAO,Pagamento Cartório,2025-04-21 05:27:27.469441
TX00004414,ACC001289,ACC001526,2850.24,NAO,SIM,Pagamento Manual,2025-04-21 05:32:31.857293
TX00000816,ACC001630,ACC001449,1841.17,SIM,SIM,Pagamento Cartório,2025-04-21 06:02:17.842570
TX00005898,ACC001760,ACC000634,4823.21,SIM,NAO,Pagamento Manual,2025-04-21 06:23:39.065974
TX00004370,ACC001974,ACC001955,7484.45,SIM,NAO,Transferência Internacional,2025-04-21 06:28:43.279559
TX00003375,ACC000580,ACC000776,4701.37,SIM,NAO,PIX - Serviços,2025-04-21 06:34:38.284437
TX00002890,ACC001131,ACC001228,4892.19,NAO,NAO,Estorno,2025-04-21 07:25:20.942633
TX00000509,ACC002218,ACC002157,2690.69,SIM,SIM,PIX - Serviços,2025-04-21 11:28:48.979846
TX00003772,ACC002347,ACC001480,2017.5,NAO,NAO,TED,2025-04-21 11:31:58.938482
TX00005102,ACC001803,ACC000205,8026.64,SIM,NAO,Pagamento Noturno,2025-04-21 11:34:55.200401
TX00001865,ACC001196,ACC000838,1771.03,SIM,SIM,Folha PGTO,2025-04-21 11:35:07.330781
TX00004303,ACC002249,ACC002037,13438.16,SIM,NAO,Transferência PIX,2025-04-21 11:38:07.044346
TX00003434,ACC002177,ACC000560,13444.75,SIM,NAO,PIX - Fornecedor,2025-04-21 12:15:36.927989
TX00005455,ACC001371,ACC002398,1876.41,SIM,NAO,PIX - Fornecedor,2025-04-21 12:47:13.197059
TX00000574,ACC001167,ACC001503,10619.67,SIM,SIM,Folha PGTO,2025-04-21 12:48:34.479764
TX00000385,ACC001142,ACC002442,4514.16,SIM,NAO,Pagamento Manual,2025-04-21 13:46:30.728194
TX00004549,ACC000345,ACC001567,8689.06,SIM,SIM,Pagamento Noturno,2025-04-21 15:48:47.969512
TX00002586,ACC000227,ACC001404,3170.08,SIM,NAO,Folha PGTO,2025-04-21 16:12:05.011045
TX00004003,ACC002144,ACC000271,3989.81,SIM,NAO,Transferência Internacional,2025-04-21 17:05:13.012733
TX00002915,ACC000833,ACC000493,3617.69,SIM,NAO,TED - aluguéis,2025-04-21 17:58:15.670816
TX00004342,ACC002470,ACC000651,6562.85,SIM,NAO,Tarifa Bancária,2025-04-21 19:31:43.839358
TX00003587,ACC000192,ACC001885,2931.1,SIM,NAO,Transferência PIX,2025-04-21 21:06:29.447012
TX00005351,ACC001554,ACC001923,9245.32,SIM,NAO,Transferência PIX,2025-04-21 21:40:11.680246
TX00003968,ACC000962,ACC001571,4584.14,SIM,NAO,Pagamento Cartório,2025-04-21 21:49:08.055182
TX00000316,ACC001410,ACC000429,8165.48,SIM,SIM,Pagamento Sem Comprovante,2025-04-21 22:30:29.843626
TX00002186,ACC000963,ACC001491,3069.92,SIM,NAO,PIX - Fornecedor,2025-04-21 22:33:26.593241
TX00004913,ACC002052,ACC001513,9930.49,SIM,NAO,Pagamento Cartório,2025-04-21 22:47:22.602042
TX00001998,ACC000342,ACC002189,4326.56,SIM,SIM,PIX - Fornecedor,2025-04-22 03:47:02.225457
TX00004454,ACC000668,ACC001516,3184.84,NAO,NAO,Compra Cartão Crédito,2025-04-22 04:29:18.818040
TX00003802,ACC000490,ACC000319,6510.13,SIM,NAO,TED - aluguéis,2025-04-22 05:07:03.519627
TX00002300,ACC000698,ACC000850,85347.92,NAO,NAO,Estorno,2025-04-22 05:12:48.510607
TX00001162,ACC001786,ACC002281,18855.42,SIM,NAO,Folha PGTO,2025-04-22 05:32:12.454529
TX00003314,ACC001242,ACC001039,12872.4,NAO,NAO,TED - aluguéis,2025-04-22 06:48:18.194852
TX00004489,ACC001399,ACC000234,1989.91,SIM,NAO,PIX - Fornecedor,2025-04-22 13:26:14.708219
TX00000030,ACC001807,ACC001602,3522.16,SIM,NAO,TED - consultoria,2025-04-22 14:11:36.214835
TX00003600,ACC000674,ACC000413,1792.15,SIM,SIM,DOC,2025-04-22 14:18:13.261511
TX00002121,ACC000629,ACC001319,3766.65,SIM,SIM,PIX - Fornecedor,2025-04-22 14:18:18.856327
TX00005588,ACC001491,ACC000869,2921.39,SIM,NAO,DOC,2025-04-22 15:00:04.884408
TX00001724,ACC002290,ACC002280,13347.51,SIM,NAO,Transferência Internacional,2025-04-22 15:10:29.141746
TX00000094,ACC001797,ACC002154,7593.51,SIM,NAO,TED - aluguéis,2025-04-22 15:16:19.566148
TX00002401,ACC001862,ACC002458,4690.27,SIM,NAO,Compra Cartão Crédito,2025-04-22 17:13:03.726680
TX00002303,ACC001156,ACC001178,6095.77,SIM,NAO,Estorno,2025-04-22 18:01:38.908793
TX00003401,ACC002498,ACC001602,5751.47,SIM,NAO,Folha PGTO,2025-04-22 18:16:37.901936
TX00005051,ACC001959,ACC001382,5420.55,SIM,NAO,Pagamento Noturno,2025-04-22 18:54:42.175561
TX00005632,ACC001895,ACC002423,2684.43,NAO,NAO,Transferência PIX,2025-04-22 19:39:59.855196
TX00005477,ACC001192,ACC001568,68785.19,SIM,NAO,Pagamento Boleto,2025-04-22 20:05:05.646799
TX00001563,ACC000317,ACC001940,5012.37,SIM,NAO,Compra Cripto,2025-04-22 21:26:12.624829
TX00000807,ACC001247,ACC000605,1860.31,SIM,NAO,PIX - Fornecedor,2025-04-22 22:38:36.866300
TX00004035,ACC002315,ACC000803,3023.46,SIM,NAO,PIX - Fornecedor,2025-04-22 22:52:44.842396
TX00001679,ACC002335,ACC001300,7837.53,SIM,NAO,TED - consultoria,2025-04-22 22:56:25.708148
TX00002377,ACC000138,ACC001678,3736.13,SIM,NAO,Tarifa Bancária,2025-04-23 00:58:27.671855
TX00002264,ACC002461,ACC001617,16177.97,SIM,NAO,TED,2025-04-23 01:24:21.753312
TX00002299,ACC001125,ACC000789,8524.17,SIM,NAO,Reembolso,2025-04-23 01:59:13.169362
TX00000831,ACC000225,ACC001841,2094.75,SIM,SIM,Transferência Internacional,2025-04-23 02:40:24.321061
TX00001511,ACC002434,ACC001739,6355.09,SIM,NAO,TED,2025-04-23 02:49:42.773464
TX00000178,ACC001154,ACC002306,2134.81,SIM,NAO,TED - aluguéis,2025-04-23 03:16:27.393025
TX00003109,ACC000358,ACC001221,130381.87,SIM,NAO,TED,2025-04-23 04:09:57.106748
TX00000894,ACC000616,ACC001127,7935.8,SIM,NAO,DOC,2025-04-23 05:49:21.322620
TX00001995,ACC001443,ACC001660,467.11,SIM,NAO,Transferência Internacional,2025-04-23 08:10:17.897900
TX00005450,ACC001159,ACC001948,38458.93,SIM,NAO,Pagamento Sem Comprovante,2025-04-23 08:25:10.968525
TX00004223,ACC001655,ACC002348,4626.62,SIM,SIM,Pagamento Noturno,2025-04-23 08:33:07.840112
TX00000770,ACC000126,ACC002303,15611.63,SIM,SIM,Folha PGTO,2025-04-23 08:44:07.548889
TX00003927,ACC001921,ACC001246,1813.98,SIM,NAO,Compra Cartão Crédito,2025-04-23 08:48:14.681757
TX00001506,ACC000521,ACC002328,5239.05,SIM,NAO,Tarifa Bancária,2025-04-23 09:21:57.961653
TX00003514,ACC001674,ACC001923,15825.5,SIM,NAO,TED - consultoria,2025-04-23 10:23:20.820983
TX00004022,ACC000583,ACC001470,3114.52,NAO,NAO,Transferência PIX,2025-04-23 10:48:54.662328
TX00004477,ACC000796,ACC001465,462140.46,SIM,SIM,TED,2025-04-23 11:59:26.714882
TX00003993,ACC001875,ACC001136,4936.49,NAO,NAO,Tarifa Bancária,2025-04-23 13:05:43.039580
TX00004904,ACC000144,ACC002161,5546.47,NAO,NAO,Reembolso,2025-04-23 13:09:31.936027
TX00003856,ACC001914,ACC000019,4030.34,SIM,NAO,Pagamento Manual,2025-04-23 13:14:42.654244
TX00000911,ACC001203,ACC001052,2508.2,SIM,NAO,Pagamento Cartório,2025-04-23 13:56:08.716974
TX00001369,ACC001773,ACC001018,3799.32,SIM,NAO,Transferência PIX,2025-04-23 14:23:02.323936
TX00002596,ACC001250,ACC001375,4297.55,SIM,NAO,Compra Cartão Crédito,2025-04-23 16:09:54.425445
TX00003397,ACC001297,ACC001474,2412.72,SIM,NAO,Reembolso,2025-04-23 16:29:31.430024
TX00001299,ACC001334,ACC002248,16860.16,SIM,NAO,Pagamento Boleto,2025-04-23 16:46:09.601398
TX00003701,ACC001438,ACC002317,217711.12,SIM,NAO,Compra Cripto,2025-04-23 19:48:24.979937
TX00001097,ACC000934,ACC001299,1701.23,SIM,NAO,Compra Cartão Crédito,2025-04-23 20:07:04.582786
TX00004575,ACC001983,ACC000739,3332.27,SIM,NAO,Compra Cripto,2025-04-23 20:30:32.797739
TX00005783,ACC001859,ACC001852,7224.45,SIM,NAO,Pagamento Cartório,2025-04-23 21:14:53.258746
TX00000784,ACC000623,ACC000208,9875.39,SIM,NAO,TED - consultoria,2025-04-23 21:59:43.648743
TX00002414,ACC001366,ACC000545,17502.2,SIM,NAO,Pagamento Boleto,2025-04-23 22:24:44.829306
TX00005239,ACC001566,ACC000731,3311.73,SIM,NAO,TED - consultoria,2025-04-23 22:28:01.765023
TX00000156,ACC000684,ACC001840,11021.04,SIM,NAO,TED - aluguéis,2025-04-23 23:16:55.147018
TX00002092,ACC002045,ACC000290,5270.63,NAO,NAO,Compra Cripto,2025-04-23 23:36:09.383369
TX00005613,ACC000518,ACC000825,8574.84,SIM,NAO,Folha PGTO,2025-04-24 01:07:17.758750
TX00001664,ACC000504,ACC001570,4617.43,SIM,NAO,TED - aluguéis,2025-04-24 01:15:04.284283
TX00005657,ACC001322,ACC001498,6053.75,SIM,SIM,Folha PGTO,2025-04-24 01:32:29.029321
TX00001020,ACC001087,ACC000927,29065.72,SIM,NAO,Estorno,2025-04-24 01:48:14.455133
TX00001399,ACC001248,ACC002280,9537.61,SIM,NAO,Transferência PIX,2025-04-24 02:36:46.865100
TX00000649,ACC000250,ACC000970,7101.61,SIM,NAO,Tarifa Bancária,2025-04-24 05:16:49.025578
TX00001393,ACC002404,ACC000237,5788.22,NAO,NAO,Compra Cripto,2025-04-24 06:35:03.961786
TX00004658,ACC001341,ACC002206,5982.27,NAO,NAO,DOC,2025-04-24 07:27:46.692535
TX00002284,ACC002279,ACC001568,2071.93,SIM,NAO,Pagamento Manual,2025-04-24 09:26:28.118202
TX00003163,ACC001265,ACC000708,1101.65,SIM,NAO,TED,2025-04-24 10:38:55.742965
TX00005791,ACC001092,ACC002462,7042.7,SIM,NAO,PIX - Fornecedor,2025-04-24 11:08:31.138651
TX00004704,ACC000453,ACC000615,1691.01,SIM,NAO,DOC,2025-04-24 11:56:38.626504
TX00003819,ACC001573,ACC000074,4951.99,SIM,NAO,Folha PGTO,2025-04-24 12:49:20.779627
TX00003027,ACC000883,ACC000479,5849.16,SIM,SIM,TED,2025-04-24 13:19:19.186879
TX00001605,ACC001990,ACC001893,4908.17,SIM,NAO,Compra Cartão Crédito,2025-04-24 13:31:38.450798
TX00002963,ACC000077,ACC001874,3837.39,SIM,NAO,PIX - Serviços,2025-04-24 13:38:02.223550
TX00002002,ACC000012,ACC002459,5429.03,SIM,NAO,Transferência PIX,2025-04-24 15:17:41.007323
TX00005981,ACC001717,ACC001196,238167.86,NAO,SIM,PIX - Serviços,2025-04-24 15:43:28.973718
TX00000879,ACC002318,ACC002291,7848.84,SIM,NAO,PIX - Fornecedor,2025-04-24 15:47:26.513486
TX00005354,ACC001820,ACC000593,8644.17,SIM,SIM,TED - aluguéis,2025-04-24 17:37:15.462033
TX00004021,ACC000044,ACC001022,1603.99,SIM,NAO,Compra Cartão Crédito,2025-04-24 17:44:06.836238
TX00005579,ACC000732,ACC001787,7740.11,SIM,NAO,Transferência PIX,2025-04-24 18:26:09.750336
TX00000127,ACC000541,ACC000135,6206.12,NAO,NAO,DOC,2025-04-24 18:29:33.626534
TX00005264,ACC000422,ACC000111,10972.11,NAO,NAO,Compra Cartão Crédito,2025-04-24 18:46:52.455841
TX00002142,ACC000242,ACC002139,47689.35,SIM,NAO,PIX - Serviços,2025-04-24 19:54:06.827036
TX00005826,ACC001134,ACC001488,5081.58,NAO,NAO,Compra Cripto,2025-04-24 20:21:58.301598
TX00000924,ACC002337,ACC000307,2420.49,NAO,NAO,Pagamento Sem Comprovante,2025-04-24 20:54:55.633214
TX00004989,ACC000036,ACC002294,5486.65,SIM,NAO,Pagamento Cartório,2025-04-24 21:48:11.385956
TX00005113,ACC001256,ACC001198,5284.12,SIM,NAO,DOC,2025-04-24 21:49:11.848704
TX00004995,ACC001120,ACC001857,10708.19,NAO,NAO,Tarifa Bancária,2025-04-24 23:50:08.748045
TX00003523,ACC001839,ACC000898,4103.76,SIM,NAO,Estorno,2025-04-25 01:57:31.408357
TX00005695,ACC000352,ACC002426,7724.56,SIM,NAO,TED - consultoria,2025-04-25 02:27:40.403513
TX00002275,ACC000515,ACC000890,1697.42,SIM,NAO,DOC,2025-04-25 02:37:28.522952
TX00001462,ACC001711,ACC000560,1803.19,SIM,NAO,Pagamento Noturno,2025-04-25 02:48:29.899372
TX00002641,ACC000442,ACC000030,10545.53,SIM,NAO,Pagamento Sem Comprovante,2025-04-25 04:08:16.128364
TX00002074,ACC001639,ACC000604,7415.99,SIM,NAO,Pagamento Manual,2025-04-25 04:12:14.832036
TX00003820,ACC001359,ACC001360,8270.39,SIM,NAO,PIX - Serviços,2025-04-25 04:14:03.796914
TX00005894,ACC001927,ACC001266,12349.6,SIM,NAO,Pagamento Boleto,2025-04-25 05:32:20.241818
TX00002793,ACC001214,ACC001793,3685.96,SIM,NAO,TED - consultoria,2025-04-25 06:05:26.364895
TX00001917,ACC001191,ACC001420,22431.51,SIM,SIM,Saque,2025-04-25 06:25:33.629854
TX00003560,ACC000895,ACC000244,2738.95,SIM,NAO,PIX - Serviços,2025-04-25 06:29:19.099040
TX00004569,ACC002012,ACC000353,2829.08,SIM,SIM,Saque,2025-04-25 08:14:28.091276
TX00003407,ACC002020,ACC001441,7772.46,SIM,NAO,Estorno,2025-04-25 08:24:09.115677
TX00000485,ACC000718,ACC001861,3600.46,SIM,NAO,Compra Cartão Crédito,2025-04-25 08:56:09.439670
TX00000973,ACC002468,ACC001891,1521.18,SIM,NAO,Transferência Internacional,2025-04-25 09:16:26.848680
TX00000033,ACC001900,ACC001103,13141.81,SIM,NAO,TED - aluguéis,2025-04-25 10:25:57.946862
TX00000616,ACC000853,ACC000814,4581.11,NAO,NAO,Transferência Internacional,2025-04-25 10:37:41.615600
TX00001287,ACC000939,ACC002419,6250.3,SIM,NAO,PIX - Fornecedor,2025-04-25 13:34:33.623508
TX00003630,ACC000464,ACC000127,6923.4,SIM,NAO,PIX - Fornecedor,2025-04-25 14:41:17.036067
TX00001667,ACC000130,ACC001902,2742.71,SIM,SIM,Pagamento Sem Comprovante,2025-04-25 14:57:28.405742
TX00003825,ACC000256,ACC001245,1613.95,NAO,NAO,Tarifa Bancária,2025-04-25 15:14:27.043630
TX00005553,ACC001635,ACC001290,5080.87,SIM,NAO,Pagamento Sem Comprovante,2025-04-25 15:27:46.637320
TX00004208,ACC002136,ACC001349,98877.41,NAO,SIM,PIX - Fornecedor,2025-04-25 16:32:54.732572
TX00001442,ACC000763,ACC001730,5775.8,SIM,SIM,TED,2025-04-25 16:40:52.311038
TX00002204,ACC001717,ACC001305,35702.33,SIM,NAO,Pagamento Sem Comprovante,2025-04-25 16:57:03.131217
TX00003803,ACC000390,ACC001111,10194.5,SIM,NAO,PIX - Serviços,2025-04-25 17:36:28.246721
TX00002841,ACC001348,ACC000383,6149.91,SIM,NAO,TED - consultoria,2025-04-25 18:36:59.365813
TX00003272,ACC000884,ACC001972,3453.66,SIM,NAO,Pagamento Noturno,2025-04-25 19:07:31.807028
TX00000781,ACC000111,ACC000863,87450.09,NAO,NAO,TED,2025-04-25 19:39:29.078725
TX00002719,ACC000779,ACC001718,3218.1,NAO,SIM,Reembolso,2025-04-25 20:08:25.287462
TX00005125,ACC001653,ACC000581,3323.68,SIM,NAO,TED - consultoria,2025-04-25 20:30:32.093437
TX00003343,ACC001777,ACC002036,9468.97,SIM,NAO,Pagamento Noturno,2025-04-25 20:42:08.361796
TX00004095,ACC002075,ACC001811,13431.82,SIM,NAO,Estorno,2025-04-25 21:55:52.602682
TX00002242,ACC000662,ACC000110,6470.38,SIM,NAO,DOC,2025-04-25 23:07:54.839996
TX00003278,ACC002278,ACC001672,4916.42,SIM,NAO,Pagamento Sem Comprovante,2025-04-25 23:12:58.337129
TX00001881,ACC001073,ACC000784,7073.89,SIM,NAO,Transferência Internacional,2025-04-25 23:47:42.831661
TX00003684,ACC000208,ACC001146,3908.61,SIM,NAO,Folha PGTO,2025-04-26 00:06:50.863621
TX00001632,ACC002468,ACC002337,3804.95,SIM,NAO,Tarifa Bancária,2025-04-26 00:42:58.101177
TX00000495,ACC001066,ACC000209,2026.38,SIM,NAO,Pagamento Cartório,2025-04-26 03:05:41.999771
TX00004099,ACC001115,ACC000323,3968.5,SIM,SIM,TED - aluguéis,2025-04-26 03:11:28.025940
TX00005378,ACC000367,ACC000218,10763.68,SIM,NAO,Pagamento Sem Comprovante,2025-04-26 03:13:26.674982
TX00001694,ACC001957,ACC001470,4644.5,SIM,NAO,PIX - Serviços,2025-04-26 03:48:39.158952
TX00005305,ACC000778,ACC001773,9115.58,SIM,NAO,Transferência Internacional,2025-04-26 03:49:48.646691
TX00002332,ACC000664,ACC000668,4607.93,SIM,NAO,Reembolso,2025-04-26 04:26:34.566463
TX00005921,ACC002162,ACC001439,7551.84,NAO,NAO,PIX - Serviços,2025-04-26 04:38:49.474588
TX00005230,ACC000442,ACC001726,2887.08,SIM,SIM,Saque,2025-04-26 05:57:51.959444
TX00001640,ACC001395,ACC002135,2876.52,SIM,NAO,PIX - Serviços,2025-04-26 06:09:25.359375
TX00003038,ACC000399,ACC002289,5591.24,SIM,NAO,PIX - Fornecedor,2025-04-26 06:23:31.711023
TX00001979,ACC001524,ACC001080,3734.57,SIM,SIM,TED - consultoria,2025-04-26 07:45:29.206832
TX00000356,ACC001220,ACC001848,6981.46,NAO,NAO,TED - consultoria,2025-04-26 08:23:11.048420
TX00003994,ACC000003,ACC000751,2566.49,SIM,NAO,Folha PGTO,2025-04-26 08:32:26.350462
TX00000915,ACC001313,ACC001136,6676.31,SIM,SIM,Folha PGTO,2025-04-26 10:03:34.685517
TX00003369,ACC002098,ACC001574,10007.58,SIM,SIM,Saque,2025-04-26 10:39:11.964013
TX00005097,ACC001575,ACC000253,5647.7,SIM,NAO,Pagamento Noturno,2025-04-26 11:30:17.681507
TX00001418,ACC000572,ACC001259,6050.62,SIM,NAO,PIX - Serviços,2025-04-26 12:41:40.036412
TX00000335,ACC001167,ACC000898,2757.18,SIM,NAO,Pagamento Manual,2025-04-26 12:54:01.158096
TX00002529,ACC002427,ACC001035,5671.69,SIM,NAO,PIX - Fornecedor,2025-04-26 13:27:29.828409
TX00004239,ACC002041,ACC000484,4971.12,SIM,NAO,Pagamento Noturno,2025-04-26 13:43:04.275907
TX00004519,ACC000985,ACC001817,8837.88,SIM,NAO,Pagamento Cartório,2025-04-26 16:56:56.495232
TX00005440,ACC001941,ACC002407,6703.1,SIM,SIM,PIX - Fornecedor,2025-04-26 17:22:33.620868
TX00005911,ACC002080,ACC002379,8471.98,SIM,NAO,Reembolso,2025-04-26 20:11:47.601565
TX00004616,ACC002414,ACC000013,18422.83,SIM,NAO,Compra Cartão Crédito,2025-04-26 21:54:05.032760
TX00001339,ACC001487,ACC000605,4957.08,SIM,NAO,Transferência PIX,2025-04-26 22:50:29.384771
TX00005402,ACC001980,ACC001560,16209.14,SIM,NAO,Estorno,2025-04-26 23:19:14.931480
TX00004273,ACC002286,ACC002183,9049.99,SIM,NAO,Tarifa Bancária,2025-04-26 23:21:36.554430
TX00002431,ACC001643,ACC000958,12205.84,SIM,SIM,Compra Cartão Crédito,2025-04-26 23:59:24.924804
TX00001878,ACC001661,ACC000083,12222.74,SIM,NAO,Pagamento Noturno,2025-04-27 00:55:33.649938
TX00001738,ACC001360,ACC000626,4231.06,SIM,NAO,Folha PGTO,2025-04-27 01:37:53.763662
TX00005568,ACC001511,ACC001263,4423.94,SIM,NAO,Compra Cripto,2025-04-27 03:33:12.410860
TX00001112,ACC001305,ACC000367,4550.36,NAO,NAO,TED - consultoria,2025-04-27 04:22:42.027687
TX00002404,ACC001852,ACC001747,9614.26,SIM,NAO,DOC,2025-04-27 04:23:38.117348
TX00001077,ACC002055,ACC001895,1809.72,SIM,NAO,Folha PGTO,2025-04-27 04:47:31.509233
TX00003446,ACC000693,ACC000431,4180.99,SIM,SIM,Pagamento Boleto,2025-04-27 04:55:25.303847
TX00002600,ACC000476,ACC000743,6941.09,SIM,NAO,Compra Cartão Crédito,2025-04-27 05:02:03.683326
TX00005317,ACC000597,ACC000067,6443.28,SIM,NAO,DOC,2025-04-27 06:29:22.317880
TX00003162,ACC000991,ACC000089,3869.98,SIM,NAO,Transferência Internacional,2025-04-27 06:46:32.422763
TX00004841,ACC002075,ACC001282,201441.32,SIM,SIM,Pagamento Boleto,2025-04-27 07:15:51.417528
TX00004300,ACC001106,ACC000730,6457.03,SIM,SIM,TED - aluguéis,2025-04-27 07:52:16.500703
TX00000666,ACC000435,ACC001094,11380.43,SIM,NAO,TED - consultoria,2025-04-27 08:13:47.072671
TX00002669,ACC001531,ACC000482,6581.68,SIM,NAO,Reembolso,2025-04-27 10:02:31.718285
TX00000689,ACC000069,ACC002181,8894.29,SIM,SIM,PIX - Serviços,2025-04-27 11:47:47.166763
TX00002213,ACC000936,ACC001466,2728.29,SIM,NAO,Pagamento Boleto,2025-04-27 12:53:08.453866
TX00002721,ACC001586,ACC001213,2013.39,SIM,SIM,Compra Cripto,2025-04-27 13:19:17.585573
TX00003649,ACC001165,ACC001693,2459.98,SIM,NAO,Reembolso,2025-04-27 15:26:33.567025
TX00004820,ACC000520,ACC000568,3047.36,SIM,NAO,TED - consultoria,2025-04-27 16:30:10.918469
TX00001111,ACC000237,ACC002003,6022.48,SIM,NAO,Pagamento Sem Comprovante,2025-04-27 19:23:38.846087
TX00004459,ACC001052,ACC000105,4474.27,NAO,NAO,Folha PGTO,2025-04-27 19:24:41.055721
TX00005832,ACC001957,ACC001554,9850.26,SIM,NAO,Pagamento Sem Comprovante,2025-04-27 20:23:18.853817
TX00003418,ACC001637,ACC001293,3396.1,SIM,NAO,Saque,2025-04-27 20:35:31.949398
TX00000257,ACC001301,ACC000219,11462.25,SIM,NAO,DOC,2025-04-27 21:12:56.704378
TX00000771,ACC000537,ACC002284,5160.38,NAO,NAO,TED - consultoria,2025-04-27 21:23:09.680323
TX00001347,ACC002376,ACC000929,7398.12,SIM,SIM,Reembolso,2025-04-27 21:45:20.549620
TX00001153,ACC000187,ACC001302,2690.27,SIM,NAO,Pagamento Manual,2025-04-27 23:00:10.639675
TX00001264,ACC001263,ACC001154,4892.76,SIM,NAO,Reembolso,2025-04-27 23:33:08.383467
TX00004032,ACC001781,ACC000899,133760.2,NAO,SIM,Reembolso,2025-04-28 01:43:59.488356
TX00005120,ACC000267,ACC001328,8923.13,SIM,NAO,DOC,2025-04-28 01:58:23.591724
TX00002942,ACC000363,ACC000459,7702.97,SIM,NAO,Folha PGTO,2025-04-28 02:30:52.234073
TX00003437,ACC000980,ACC001125,7370.9,SIM,SIM,Pagamento Manual,2025-04-28 03:12:45.878297
TX00003364,ACC001117,ACC000019,4403.96,NAO,NAO,TED - aluguéis,2025-04-28 03:37:26.764754
TX00005328,ACC001638,ACC002370,2088.33,SIM,NAO,PIX - Serviços,2025-04-28 05:28:15.759863
TX00003170,ACC001800,ACC000440,10158.84,SIM,NAO,Transferência Internacional,2025-04-28 06:40:56.549977
TX00005393,ACC001452,ACC002490,3461.52,SIM,NAO,Transferência PIX,2025-04-28 08:59:42.474558
TX00001246,ACC002462,ACC002263,12898.17,SIM,SIM,TED - consultoria,2025-04-28 09:04:53.165815
TX00001638,ACC000295,ACC000137,3855.35,SIM,NAO,Pagamento Manual,2025-04-28 09:27:31.428385
TX00005607,ACC001756,ACC000860,6738.32,SIM,NAO,Transferência Internacional,2025-04-28 10:02:56.528531
TX00001676,ACC001448,ACC000115,6307.42,NAO,NAO,TED,2025-04-28 10:55:00.870502
TX00002743,ACC001897,ACC001716,1927.34,SIM,SIM,Tarifa Bancária,2025-04-28 12:30:49.959004
TX00003991,ACC001770,ACC000724,4391.29,SIM,SIM,Saque,2025-04-28 12:43:27.449296
TX00002741,ACC002222,ACC002259,2497.37,SIM,NAO,PIX - Fornecedor,2025-04-28 12:56:27.042780
TX00005601,ACC002353,ACC000781,3797.51,SIM,NAO,Saque,2025-04-28 12:56:40.299428
TX00005316,ACC001715,ACC001766,5389.01,SIM,NAO,TED - consultoria,2025-04-28 13:29:29.176930
TX00005640,ACC000191,ACC001071,8829.9,SIM,NAO,Transferência PIX,2025-04-28 14:11:17.734103
TX00004619,ACC000655,ACC001792,3237.36,NAO,SIM,Pagamento Boleto,2025-04-28 14:19:55.137316
TX00005739,ACC001450,ACC001867,95235.77,SIM,NAO,Transferência PIX,2025-04-28 14:36:14.605211
TX00002945,ACC001842,ACC000912,4376.95,SIM,NAO,Pagamento Cartório,2025-04-28 16:49:46.600838
TX00000304,ACC002007,ACC000215,10943.9,SIM,NAO,Saque,2025-04-28 17:10:07.129378
TX00001202,ACC001224,ACC000029,4765.98,SIM,NAO,Compra Cartão Crédito,2025-04-28 17:15:47.863503
TX00001542,ACC000936,ACC001306,44683.67,SIM,SIM,DOC,2025-04-28 18:25:12.413033
TX00005878,ACC001243,ACC000767,4279.42,SIM,NAO,Pagamento Cartório,2025-04-28 19:23:53.432019
TX00004502,ACC000460,ACC002180,5772.73,NAO,NAO,DOC,2025-04-28 20:02:03.587714
TX00003063,ACC002335,ACC002092,3535.2,SIM,NAO,TED - consultoria,2025-04-28 20:09:46.485775
TX00004601,ACC000678,ACC000509,5452.99,SIM,NAO,DOC,2025-04-28 20:14:46.772394
TX00004782,ACC001355,ACC001995,4892.09,SIM,NAO,Pagamento Manual,2025-04-28 20:15:26.626432
TX00001611,ACC000755,ACC001960,42896.65,NAO,NAO,Tarifa Bancária,2025-04-28 21:39:18.363805
TX00005732,ACC000999,ACC000173,4463.59,SIM,NAO,PIX - Serviços,2025-04-28 22:31:16.173057
TX00003220,ACC001520,ACC002042,5680.79,SIM,SIM,Folha PGTO,2025-04-28 23:18:29.797412
TX00003193,ACC002266,ACC001208,7087.88,NAO,NAO,Pagamento Noturno,2025-04-28 23:26:57.483280
TX00003370,ACC001547,ACC001072,8425.19,SIM,NAO,Tarifa Bancária,2025-04-28 23:33:26.343341
TX00001764,ACC001311,ACC000099,4101.27,SIM,NAO,Pagamento Cartório,2025-04-29 00:28:42.778153
TX00000290,ACC001070,ACC002355,5188.43,SIM,NAO,Pagamento Sem Comprovante,2025-04-29 01:47:56.705500
